,sentence,category,label,race
14309,barryclerjuste you all want foreign bitch sooo bad can not pull local hoe,offensive_language,1,0
11835,ion kno tonite jus kno gon wit dick first pussy,offensive_language,1,0
19655,mediacrook uncouth uncivilised people sentence death racial slur attack citizen,offensive_language,1,3
8696,dem hoes leanandcuisine nigga fucking retire widow irsun new race fuck black woman http tcsiji,offensive_language,1,0
21980,bitch chillin http qrzp,offensive_language,1,0
17457,stopbeingsober you all say date lil girl mature hoe rampage,offensive_language,1,0
14899,dasmacker mariner mom over free ball cap mother basically young hoe kids don lol,offensive_language,1,0
20604,sam bitch ronnie fight,offensive_language,1,3
9599,hahahahahaha itslostdory stop swimmin den fuq bitch,offensive_language,1,0
4831,tonycranshaw bitch bouta zoote,offensive_language,1,0
17078,redheadray swear see bitch jump girl,offensive_language,1,0
6291,joshmtz bitch starve,offensive_language,1,0
14776,corylafon wanna side nigga thick pretty face cuff hoe coke bump garbage underground rapper shop,offensive_language,1,0
9537,mind nicca fuk pay,offensive_language,1,0
23756,dig hole satisfy climbing bitch,offensive_language,1,3
24277,bitch want wear makeup,offensive_language,1,1
6762,nfl watch football pussy soccer wtf,offensive_language,1,3
11322,mattwho boy hoe check amazing shit,offensive_language,1,0
4218,nickjspada enxadasfelipe lindsey feel bad bitch take down notch dex,offensive_language,1,0
15776,jayonnazarate lowkey bitch ride lowkey,offensive_language,1,0
5366,wordtothewise must sent bird call didn shit,offensive_language,1,3
17303,shoota wish sombody hoe away,offensive_language,1,0
17097,ricknothe love twat gender neutral,offensive_language,1,3
16313,luvpug don cat tweet big pussy,offensive_language,1,3
15455,heissarcastic facebook these button dislike care retard,offensive_language,1,3
18649,berto trick niggas splurge pussy purge pussy yoooo,offensive_language,1,0
10594,see ugly bitch commercial history football,offensive_language,1,3
9566,gov rick scott kicks charlie crist ass http yasz yxfwc http rdmcnzygbe,offensive_language,1,0
7689,good sesh wit niggah blakk,offensive_language,1,0
23234,ain nothin piece cheese corner word ain go slice bitch,offensive_language,1,0
1605,whale tail wanna workout back home lie bed jerk off kill bird stone,offensive_language,1,3
13375,don love these hoe fuck these niggas fuckem,offensive_language,1,0
14077,aianhangover let play game call stop lil bitch,offensive_language,1,0
9275,fuck niggah weak can not tell freak,offensive_language,1,0
17702,theorangecone rocket blowing remind college blow tranny defense drunk tim,offensive_language,1,3
21009,soft niccas usually send hate thru bitch jealous instagram niccas hatin picture therealkiss,offensive_language,1,0
1401,magssca adrienne bailon bitch try deserve foul word come chris mouth bye hoe,offensive_language,1,0
1463,papi sez everyone think unfunny pander jizzbag automatically troll thatupsdude hate color folk,offensive_language,1,3
8834,do not hoe,offensive_language,1,0
4188,mrredmartian pic trash dry,offensive_language,1,0
18973,ericxmorrison burn forever bitch,offensive_language,1,1
10366,hoes hoes hoes hoe,offensive_language,1,0
11463,idgaf these money hungry bitch,offensive_language,1,0
17929,umchillbreaux hoe entertain fact entertain these hoe,offensive_language,1,3
21126,spell name right bitch talk,offensive_language,1,1
7501,ayemr foreman vianawf kinghorsedick nah these hoe stupid,offensive_language,1,0
12182,michelle talk bout raise man well due bitch grow,offensive_language,1,0
17948,urkindofbrand vote die bitch,offensive_language,1,0
4661,scottdeyager photshoppe pinhead johngalt piston faggot needle impress gay,offensive_language,1,3
5938,erinscafe watch baseball met jon stewart fuck yankee,offensive_language,1,3
16024,kimburrleeeanne loyalty dead gtfo don marginalize bitch,offensive_language,1,0
9967,listen god bitch stfu stay outa game,offensive_language,1,0
17763,thirst hoe love justify hoe action easily hoe,offensive_language,1,0
14281,laff jrohrcockblock faggot johnnyrohrcock,offensive_language,1,0
21361,bitch call thor strength chubbygirlgod wait http uaf jyioi,offensive_language,1,0
8601,dad eye red son smoke weed dad dad don lie cry faggot,offensive_language,1,1
3971,lupefiasco shut fuck cry baby bitch whine life shit retard,offensive_language,1,1
1237,duncanhine three fck nigger lol bra,offensive_language,1,0
1818,kiaramariexo krock boot http czj npifki hoe niggas girl take hoe,offensive_language,1,1
12044,jealous bitch smh,offensive_language,1,0
15592,iamricolove these hoe turn contortionist ass amp smile same picture smh hard work thir,offensive_language,1,0
17131,rononealdc lmaooooooo basedamerican ayo take pic fam think bitch gon fuck pic http,offensive_language,1,0
14415,blackkhippiee white girl black guy hate black culture let stupid ass white girlfriend talk shit say nig,offensive_language,1,0
19276,itsdesha bitch talk bout sudden,offensive_language,1,0
13392,officer wasn drunk driving swerve hoe,offensive_language,1,0
6995,seanlo bitch look deform version rocky,offensive_language,1,1
13768,pass mad hoe want,offensive_language,1,0
2144,sing kill pussy die eye open,offensive_language,1,0
20574,flow well varsity soccer you all play ironwood kick asse pretty sure fag playing samjalexander,offensive_language,1,3
22350,sure tha bitch ain slump over dead lol guccilikesushi thot http rhtmv,offensive_language,1,0
6362,kay reneaa trust tweet damn fag,offensive_language,1,1
14306,bandresdiana message say deliver posting story hoe http xvgtwooasp,offensive_language,1,1
5854,discordianslip alright amateur grease monkey show wait sound racist,offensive_language,1,3
17593,terryisbetter faggot complain stretch mark nigga shit taste swirls cinnamon toast crunch http,offensive_language,1,3
3522,italian montana carterboy leake ant pussy man don pull pic,offensive_language,1,0
20580,dat bitch ass nigga alabama wanna kill goodlucc,offensive_language,1,0
21966,bitch instate driving,offensive_language,1,0
17047,rayiopez niggas fuck cool son man fuck bitch,offensive_language,1,0
18237,ghetto chick get to smell love spell cucumber shit bath amp body work,offensive_language,1,0
9853,hoe make twerk video talk bout play bitch serious,offensive_language,1,0
10815,phone cool basic girly bitch dry plain,offensive_language,1,0
20621,see three grown man motorcycle amp bitch barely move lmao hell,offensive_language,1,0
6847,politsoutherner leahmeyer yeah want shoot son bitch myself lol,offensive_language,1,0
5257,zaksitton lol cracker,offensive_language,1,0
10780,girl jamaica fuck these basic black bitch,offensive_language,1,0
3741,kassigod drink away stress new hoe,offensive_language,1,0
21579,lie twitter libra dtf niggas wouldn grade pussy slap cross face,offensive_language,1,0
17407,starlitodontrip look bitch hold down,offensive_language,1,0
17547,taecocky hoe,offensive_language,1,0
706,fact female tweet dayum hoe attention ijs wontgetme,offensive_language,1,0
8569,customer tryna act don understand say bitch don understand say,offensive_language,1,1
1578,trillog malik vintage monroe slut hoe thot whore,offensive_language,1,1
19223,iamlaryn ego big must admit reason feel bitch,offensive_language,1,0
9839,hit woman wrong morally bitch rape kidknappe beat sell sex slave go to,offensive_language,1,3
4565,ron ron song hoe,offensive_language,1,0
12973,bitch bad lookin bag laundry,offensive_language,1,3
23244,bitch,offensive_language,1,3
11550,luke hemming think trash must fucking dirt boy beautiful dammit,offensive_language,1,3
322,datfullerkid trevaughnlg you all gimp ain tht bitch huh lol,offensive_language,1,0
7385,zach smith nathanndevlin bitch didn fucking real niggas damn sure wasn,offensive_language,1,1
15650,indiamone lol joebudden wait see mad dope costume you all stop try steal halloween back hoe,offensive_language,1,0
8314,school please fuckin remove these random ass trash can middle hallway fuckin run,offensive_language,1,3
6572,lil wait bitch tmrw gatsby,offensive_language,1,3
12425,damn hoe chance average be not beauty over together,offensive_language,1,1
6775,nkyathappala go to drink monster til sue gettin bitch gottagetthe,offensive_language,1,0
7071,sowhatside funny bitch,offensive_language,1,1
6152,iiak yea i m a spin hoe,offensive_language,1,0
18732,cecetooshort wait niggas exe friend girl exe friend hoe lol,offensive_language,1,0
24341,stomach hurt bitch,offensive_language,1,0
16010,kiiingjaay commas bitch,offensive_language,1,0
23717,choke bitch,offensive_language,1,0
19851,popitfor tyrick tbh leave hoe alone,offensive_language,1,1
20388,xoxokellylynn hoe spend bundle purse match wallet nail don,offensive_language,1,0
5313,inhalelove bitch love alex target,offensive_language,1,1
22846,teabagger interested save people muslim syria oil morningjoe,offensive_language,1,3
4397,penguingraham yup straight bitch,offensive_language,1,0
12229,kick niccas outcha mention http bel unzglt,offensive_language,1,0
24667,bitch say can not dance http gkzj qndif,offensive_language,1,1
22242,shit deal bitch nonsense,offensive_language,1,0
13059,lil cool ass bitch northside http hcd,offensive_language,1,0
7586,des bitch turnt fenna turn down,offensive_language,1,0
15628,imneverchillin drunk bitch try grab ass offend well excuse bitch think hoe,offensive_language,1,0
5171,wyattnuckels grizzboadam hey faggot spell faggot right dipshit,offensive_language,1,3
23616,bitch eat block mayaangeloufro stop white people http oxmk nup,offensive_language,1,1
7933,bae juss new side bitch lingo be not special hoe,offensive_language,1,0
6587,lkxox bitch,offensive_language,1,0
5391,bradleey same bitch struggle stair let ppl,offensive_language,1,0
7887,bruh coldhearte ugly hoe say nigga arrogant,offensive_language,1,0
19241,illi way biggiebossmane female call hoe ask want ketchup fry http,offensive_language,1,0
17444,stevestfler bae good drink fiji water pussy taste retweet amp cinammon apple,offensive_language,1,0
5800,dani crocker cunt act special wasn unprovoke,offensive_language,1,3
19759,nishachante vianawf twitpic reaction find love life sell pussy sell pussy backpage http,offensive_language,1,3
7218,twaynesback well lol bout hop shower eat real quick way nig,offensive_language,1,0
18949,eddiekinggg completely lose mind find ahead bitch,offensive_language,1,3
14146,allfucksgiven trentonstewart hoe actin,offensive_language,1,0
18497,thedarius jetsandaswisher thedarius boy clean bitch love damn sandal,offensive_language,1,0
10997,turn cassey nasty hoe rihanna classy hoe,offensive_language,1,0
13732,oscar fuckin roast right hella die bitch,offensive_language,1,1
6647,maycie mean distracted bitch,offensive_language,1,1
23659,bitch rick justice tank top tho,offensive_language,1,0
3841,king murphy pussy,offensive_language,1,0
23912,friend shallow conceited controlling grab wrist talk fat jealous bitch,offensive_language,1,0
11115,wonder philly fan aren aware complete cunt aware,offensive_language,1,3
4750,steezhoe nigga bitch man,offensive_language,1,0
12101,julius pepper retard,offensive_language,1,3
7862,cuh hot finna buy bitch ice cream lol,offensive_language,1,0
7066,sorryimalex wake little bitch follow,offensive_language,1,1
16929,popebeloud grandhustla everybody bitch dey insta baby amp get like fuck lmao,offensive_language,1,0
3376,hilareejay hate creepy ass doll call dada bitch ain daddy,offensive_language,1,0
15958,katelynbarne work hoes savanaharanda annacoman,offensive_language,1,0
3649,jergucci craigslist bitch,offensive_language,1,0
19254,infidelpamelalc mahammad bitch cause http gyp vuz,offensive_language,1,0
5561,ssladyre sleep bitch,offensive_language,1,0
2865,clicquotsuave nigga pussy smell,offensive_language,1,0
14607,cashbethemotive havemercyyy killquana ooh yea gucci hoe,offensive_language,1,0
17542,tacopablo rich dollaz trynna snatch bitch bitch,offensive_language,1,0
18850,darwinjame cali black bitch drive fav song golilstacy https dkqhxpgokp,offensive_language,1,0
4652,scanbc hoe cookie crisp cop case,offensive_language,1,3
1602,wavygodd don ghetto female,offensive_language,1,1
302,adriwadrri love these fuck niggas hoe,offensive_language,1,0
4392,pattty call bitch ass,offensive_language,1,0
21815,these hoe want love bad,offensive_language,1,0
15458,heissarcastic math city bitch math math city bitch math city bitch math math city bitch equal bitch,offensive_language,1,3
21086,bitch struggle odotkay vianawf shit extra,offensive_language,1,0
490,fuck stand dizzy bitch unique amp separate phrase overheard relative say young,offensive_language,1,0
9929,bestf gon call people i m a regular niggah smh,offensive_language,1,0
21328,real twitter nigga bitch hoe tweekin,offensive_language,1,0
4951,therealjb mightymorph big bird big pecker mad cause lay mother,offensive_language,1,0
16803,oluwakaponeski tell military bad place bitch try emotional ontop babe,offensive_language,1,3
21950,bitch compare dick pencil sharpen don sharpen pencil become useful,offensive_language,1,3
18694,brownandbella yassssssssssssss dearleader nothing wrong black girl have high dick standards pussy bomb nigga,offensive_language,1,1
1180,chrissy cindy bitch tweet lose interest fast slide dms cause thot good look,offensive_language,1,0
